Best:
Paramaters: [87, 0.2962366337946759, 0.009960623949137807, 16]
Result: 8.417178444771213

All:
[224, 0.0024115432736556107, 0.000719203538245001, 20] 92.52367300842673
[165, 0.013877212573012852, 0.008890629900804877, 11] 26.84159119161783
[150, 0.00018987775539178753, 0.0024818920504575486, 12] 119.92202074797315
[304, 0.0010983853749450872, 0.0092709398351004, 14] 120.30115795986917
[331, 8.826265611031273e-05, 6.313215111787939e-05, 7] 122.09018334941662
[228, 8.529953793941453e-05, 0.0003733475726070676, 6] 121.66453800757509
[223, 0.004865416686928938, 0.00022599204023997566, 9] 96.89341258491241
[127, 1.658232475751382e-05, 0.0006943374889267282, 6] 121.14182132067329
[108, 0.0007159099326975686, 4.149903208409664e-05, 10] 122.87206116316068
[252, 9.013275218337132e-05, 0.0338413383605106, 13] 121.3940800420352
[165, 4.522160738414446e-05, 0.004973313830564959, 6] 121.23702707393267
[175, 0.01638539786402941, 0.047216622939382655, 16] 32.96581578007854
[387, 0.057482023751361855, 1.0362475635696442e-05, 7] 12.478580931263858
[303, 0.0012860201126554855, 0.00023711754872178837, 19] 116.5961605890603
[357, 0.00026298787377504354, 0.026430652335008666, 18] 120.47605473204105
[145, 0.0012532710653926423, 1.5831937197041627e-05, 12] 121.6173860076575
[18, 0.0005044996027433357, 2.5123229597793675e-05, 9] 122.06994818652849
[186, 0.1861499533474405, 0.005114685095192672, 16] 8.515175097276265
[391, 0.00010231805008368577, 0.0006119057685609322, 9] 123.33192304266501
[29, 0.001220394617777208, 0.23273533067145796, 9] 120.97620091164096
[158, 0.7397807395331044, 0.019268200121775225, 9] 11.139368567939997
[173, 0.7749301277280731, 0.018662129708208502, 9] 101.31862787668258
[180, 0.8145735204460087, 0.40776689162979185, 9] 120.67450130095403
[148, 0.7581270814788371, 0.029117752915478225, 9] 10.116439568218015
[132, 0.5054728799523868, 0.005736422748502603, 16] 10.59504347826087
[145, 0.2684085418683307, 0.007345956392188887, 17] 8.556229376616427
[127, 0.30671882791023597, 0.012521646812543965, 16] 8.583369995600528
[146, 0.44004829459882916, 0.005319682792432734, 16] 9.671710986703989
[131, 0.4381930298713702, 0.004694362656802037, 16] 9.286451612903226
[89, 0.3842786849837059, 0.012128139440659321, 16] 8.815032906130932
[87, 0.2962366337946759, 0.009960623949137807, 16] 8.417178444771213
[132, 0.5139204256020544, 0.005502361147699279, 16] 10.655470914127424
[68, 0.5676400802114854, 0.005330230553986142, 16] 63.33342079944022
[95, 0.5968394517768623, 0.010267414721368766, 17] 9.869520013862415
[96, 0.4932632462355766, 0.010620454091946854, 16] 8.781351044306563
[97, 0.41861437910756244, 0.008673872152266183, 18] 9.033927644105937
