Best parameters:
factors 205
learning_rate 0.36680051716054235
regularization 0.0007569165174551185
iterations 16
Result: 100.36551664204397

All:
[224, 0.0024115432736556107, 0.000719203538245001, 20] 120.1663314385658
[165, 0.013877212573012852, 0.008890629900804877, 11] 121.23235164835165
[150, 0.00018987775539178753, 0.0024818920504575486, 12] 120.1609939627264
[304, 0.0010983853749450872, 0.0092709398351004, 14] 119.99099020293912
[331, 8.826265611031273e-05, 6.313215111787939e-05, 7] 111.2905916752666
[228, 8.529953793941453e-05, 0.0003733475726070676, 6] 119.53501962494549
[223, 0.004865416686928938, 0.00022599204023997566, 9] 120.70921489770939
[127, 1.658232475751382e-05, 0.0006943374889267282, 6] 120.12875725083495
[108, 0.0007159099326975686, 4.149903208409664e-05, 10] 119.6249349297241
[252, 9.013275218337132e-05, 0.0338413383605106, 13] 120.38901899557638
[165, 4.522160738414446e-05, 0.004973313830564959, 6] 119.26499739175796
[175, 0.01638539786402941, 0.047216622939382655, 16] 120.1450813255632
[387, 0.057482023751361855, 1.0362475635696442e-05, 7] 116.38661058534876
[303, 0.0012860201126554855, 0.00023711754872178837, 19] 117.98970251716247
[357, 0.00026298787377504354, 0.026430652335008666, 18] 127.15183382583
[145, 0.0012532710653926423, 1.5831937197041627e-05, 12] 120.7398302860642
[18, 0.0005044996027433357, 2.5123229597793675e-05, 9] 119.926399447132
[186, 0.1861499533474405, 0.005114685095192672, 16] 106.32182199685259
[391, 0.00010231805008368577, 0.0006119057685609322, 9] 112.44810744810745
[29, 0.001220394617777208, 0.23273533067145796, 9] 119.11163998269147
[357, 2.306226311447621e-05, 0.0008700556274577014, 9] 127.14181658622202
[371, 4.3639695734302384e-05, 0.0006112649995615382, 9] 117.16474725274725
[396, 5.7183678625434924e-05, 0.0007102906756883907, 9] 114.46426056338028
[362, 3.2234570293196724e-05, 0.0005388612061355943, 9] 122.46209161931819
[212, 0.03857500340375118, 0.001451263220722321, 16] 120.1962979286029
[205, 0.36680051716054235, 0.0007569165174551185, 16] 100.36551664204397
[175, 0.09509715983854095, 0.003243351089158853, 17] 115.40600122473974
[232, 0.17949650815197984, 0.0045760441901032435, 16] 109.92756382518391
[225, 0.8683699199590453, 0.002804618482375276, 20] 109.57402870143507
[345, 0.2722770119933113, 0.005239077451162978, 17] 127.78594500218246
[185, 0.7833880602416531, 9.49219322232751e-05, 16] 114.94805531547105
[206, 0.8703254864275904, 0.0002610899304325884, 16] 120.68534104857093
[203, 0.6902647905262398, 0.000684251625235402, 17] 108.9631685611067
[198, 0.8977993507456536, 6.824469808451857e-05, 19] 118.92676105575948
[203, 0.8314690375979144, 0.00027316460384945617, 18] 118.11449031915834
[232, 0.6580290878028877, 0.00018145296242970933, 17] 123.11579767884982
