Best parameters:
no_components 107
max_sampled 2
learning_rate 0.0004926591187357346
epochs 12
Result: 51.12193632795464

All:
[224, 5, 2.03356781184508e-05, 6] 51.53287647467037
[20, 5, 0.013877212573012852, 17] 52.25186387159021
[248, 11, 0.00011187410610536589, 5] 52.369791666666664
[172, 12, 0.2448837143030255, 18] 51.2664590747331
[29, 1, 1.3228048129676203e-05, 11] 55.6013742715491
[237, 2, 6.313215111787939e-05, 7] 52.01206304481818
[223, 14, 0.00047101281795375777, 3] 51.52885696980185
[28, 11, 0.004113356305656765, 9] 51.61020690849277
[127, 9, 0.056129688436596194, 6] 51.879881708271725
[108, 4, 0.03924352722264104, 2] 51.3362923381884
[394, 12, 9.013275218337132e-05, 6] 51.40155214509941
[24, 13, 0.1748131778253074, 5] 51.68958204471149
[387, 2, 1.1674687178699072e-05, 7] 51.59117621261293
[303, 6, 0.00023711754872178837, 19] 51.63789786638685
[357, 11, 0.0005812681963450031, 18] 51.99355635978463
[145, 10, 0.7970706982715217, 16] 51.48777281093873
[108, 2, 0.0005044996027433357, 16] 51.24662162162162
[186, 11, 0.0003680011748533584, 12] 51.87613477653631
[391, 3, 0.0011425230677621723, 9] 51.47645405025479
[29, 12, 0.0034745381856385754, 1] 51.544188490846985
[161, 1, 0.001419476645186161, 2] 51.516695652173915
[63, 2, 1.0563168738570658e-05, 2] 53.341874084919475
[93, 2, 0.0015162805523308833, 2] 51.68171357762436
[74, 2, 0.0016012689237215093, 2] 51.902844638949674
[107, 2, 0.0004926591187357346, 12] 51.12193632795464
[108, 2, 0.00035577688377081746, 16] 51.6760327666696
[106, 3, 3.5967871572896743e-05, 15] 51.70628451222719
[111, 2, 0.00020206536037463679, 20] 51.79970038773352
[104, 2, 0.00013231509240375818, 15] 51.40279374060649
[104, 1, 0.00011835773460135006, 15] 51.65269151138716
[92, 1, 0.0005015949838192104, 11] 51.71312957382695
[67, 1, 0.0004941279875488774, 11] 51.34352767655735
[129, 1, 0.00045406497464549534, 12] 52.47337901950448
[61, 1, 0.000804920419938603, 10] 51.22693791652052
[70, 1, 0.0007923381429549247, 10] 51.61002942194531
[148, 1, 0.0004730852970055763, 11] 51.78984559015964
