Best parameters:
factors 186
learning_rate 0.1861499533474405
regularization 0.005114685095192672
iterations 16
Result: 6.516892701343689

All:
[224, 0.0024115432736556107, 0.000719203538245001, 20] 90.59431258586119
[165, 0.013877212573012852, 0.008890629900804877, 11] 25.8244995147259
[150, 0.00018987775539178753, 0.0024818920504575486, 12] 119.75938057226954
[304, 0.0010983853749450872, 0.0092709398351004, 14] 119.07920080453198
[331, 8.826265611031273e-05, 6.313215111787939e-05, 7] 120.47900827774721
[228, 8.529953793941453e-05, 0.0003733475726070676, 6] 119.89096456552295
[223, 0.004865416686928938, 0.00022599204023997566, 9] 98.0253253518693
[127, 1.658232475751382e-05, 0.0006943374889267282, 6] 119.93005444798025
[108, 0.0007159099326975686, 4.149903208409664e-05, 10] 120.32769383110366
[252, 9.013275218337132e-05, 0.0338413383605106, 13] 120.46354537935713
[165, 4.522160738414446e-05, 0.004973313830564959, 6] 120.29004827050228
[175, 0.01638539786402941, 0.047216622939382655, 16] 30.077631766508173
[387, 0.057482023751361855, 1.0362475635696442e-05, 7] 10.819589248278726
[303, 0.0012860201126554855, 0.00023711754872178837, 19] 115.4337068273269
[357, 0.00026298787377504354, 0.026430652335008666, 18] 119.93442225035146
[145, 0.0012532710653926423, 1.5831937197041627e-05, 12] 119.6334750693353
[18, 0.0005044996027433357, 2.5123229597793675e-05, 9] 119.4334172303225
[186, 0.1861499533474405, 0.005114685095192672, 16] 6.516892701343689
[391, 0.00010231805008368577, 0.0006119057685609322, 9] 120.38170915947511
[29, 0.001220394617777208, 0.23273533067145796, 9] 120.11204089857841
[158, 0.7397807395331044, 0.019268200121775225, 9] 9.472095371463467
[173, 0.7749301277280731, 0.018662129708208502, 9] 98.62311738201731
[180, 0.8145735204460087, 0.40776689162979185, 9] 119.35228247722448
[148, 0.7581270814788371, 0.029117752915478225, 9] 8.567229498461051
[132, 0.5054728799523868, 0.005736422748502603, 16] 7.675345852495759
[32, 0.4958360139067903, 0.008943836670765164, 20] 7.8325237506276
[31, 0.3876710875094819, 0.0072622697442786726, 18] 7.175974757117594
[128, 0.426021774294908, 0.006953917906591751, 18] 7.013205983238261
[70, 0.40022225629370933, 0.003367921106690492, 20] 7.567191681559834
[46, 0.49400874358573993, 0.003182496860657847, 18] 12.75015643731352
[130, 0.3801691760692336, 0.0033572216383399734, 20] 7.553426939594332
[109, 0.44294232199379646, 0.009325141550821554, 18] 6.761509715615941
[124, 0.40834550028222616, 0.0019940007970167305, 19] 9.310430445038643
[109, 0.4448157534796284, 0.007009507257749708, 19] 7.08788573476165
[103, 0.4629065943666819, 0.012497494448379965, 18] 6.620354984870876
[122, 0.44851285003967756, 0.006476301882108567, 18] 7.030129658663676
